neighborhood,neighborhood-2,st_distance
48,29,0.0575953609934392
48,108,0.0715024550816388
48,69,0.14174848630584602
48,64,0.0510727766985069
48,58,0.31569997115038
48,27,0.0556016475293946
48,41,0.0922882046201078
48,85,0.0945711239911494
48,86,0.19400060958557003
48,3,0.0177540867153964
48,13,0.0815041761685124
48,50,0.0506979999993931
48,31,0.0465632726724082
48,54,0.11659310000481499
48,94,0.0873256424670249
48,12,0.0795933197410751
48,1,0.18754128314783997
48,79,0.0872037453598069
48,106,0.0820315265544804
48,67,0.0868136692973259
48,21,0.0373104650863541
48,101,0.240808492989115
48,77,0.205453308312422
48,4,0.278289769089225
48,7,0.0
48,53,0.0523018279024973
48,0,0.19082489167941802
48,72,0.0953063478100549
48,107,0.24620735885736397
48,57,0.0826219754051408
48,26,0.0269834822179482
48,89,0.182250846813562
48,83,0.052546468322434994
48,102,0.0
48,90,0.0930868247008327
48,28,0.0707642396191842
48,75,0.16283771084577403
48,59,0.23594059345604002
48,100,0.0896354227346525
48,45,0.0620498252052975
48,32,0.0
48,88,0.0639714656543302
48,36,0.11033571422589698
48,104,0.22249607656949802
48,19,0.0112974186893941
48,20,0.126737735417357
48,55,0.0176999999995928
48,24,0.28057096779293
48,63,0.233586640242595
48,62,0.12005550330441901
48,103,0.081700359637995
48,22,0.112596480247081
48,80,0.206586157465854
48,5,0.14249358777363502
48,18,0.0241398674807569
48,33,0.136482193159959
48,25,0.136834471978364
48,44,0.0994231937980171
48,81,0.0508989999993403
48,60,0.0072998527252234905
48,71,0.0659851333678011
48,92,0.0909829200063618
48,46,0.241589213633469
48,42,0.17701786478212198
48,2,0.22723582281177399
48,74,0.11655028615985401
48,43,0.26830043575957
48,8,0.0489733534459827
48,17,0.31374975586875603
48,91,0.0235374535792244
48,34,0.0115791051320564
48,11,0.266129890053827
48,65,0.189484383388667
48,93,0.0362462157000112
48,66,0.0174010000000067
48,10,0.027088484656384002
48,61,0.0936473716290002
48,16,0.33765485781692894
48,51,0.10151469850709802
48,105,0.0362671997945941
48,87,0.292780272155378
48,109,0.0810346346508598
48,73,0.0177359556803076
48,78,0.0507280389576485
48,23,0.228621788028207
38,14,0.0471628816441366
38,49,0.10212106748786699
38,96,0.0354295470190341
38,84,0.0533878262815152
38,111,0.0805572008753741
38,15,2.1316282072803e-13
38,110,0.0943435336256781
38,35,0.0981429519261338
38,76,0.0795042400494679
38,48,0.050712744038949
38,38,0.0
38,99,0.112230344983262
38,97,0.0731607734018677
38,9,0.0665470097152175
38,52,0.0206534162215601
38,40,0.0616218468401473
38,70,0.186111941444842
38,68,0.0461798267748028
38,30,0.136843011573954
38,37,0.18549315096996502
38,112,0.284695015188994
38,82,0.0948712897036868
38,6,0.11264226615578599
38,98,0.14777052726974302
38,95,0.0253783805826698
38,39,0.11570685727307199
38,56,0.0446667453319775
38,47,0.0391254509979293
38,29,0.0
38,108,0.0329621358831753
38,69,0.0943262029183761
38,64,0.126045221348299
38,58,0.24811961168910998
38,27,0.00840942958385964
38,41,0.048289096336383
38,85,0.14686221374482
38,86,0.254494930279212
38,3,0.0757827503920132
38,13,0.107705367051416
38,50,0.0347444590802913
38,31,0.0696210547008922
38,54,0.121298795092452
38,94,0.0422579052544274
38,12,0.0147998426290647
38,1,0.12025075251226901
38,79,0.154616529197245
38,106,0.089241023669562
38,67,0.0948190038023775
38,21,0.0
38,101,0.17244961646896897
38,77,0.13256786924761801
38,4,0.202688920477508
38,7,0.0776049999225504
38,53,0.132000362240914
38,0,0.11552700328849999
38,72,0.131228321576423
38,107,0.179825984644111
38,57,0.0100162678857784
38,26,0.0252286852827815
38,89,0.11766625070754198
38,83,0.0594115025933753
38,102,0.0470666889100788
38,90,0.11083224472374
38,28,0.0369581249753276
38,75,0.0891652537361701
38,59,0.162492746585144
38,100,0.0805052031621199
38,45,0.0179850055599624
38,32,0.0640178600697941
38,88,0.11721916147550698
38,36,0.037370504866529
38,104,0.162041934669969
38,19,0.0469115935349384
38,20,0.112513596296911
38,55,0.0875932121392358
38,24,0.20889083168244899
38,63,0.169190903718206
38,62,0.0532578211117429
38,103,0.0914799087493489
38,22,0.0802892746819169
38,80,0.14882228910988599
38,5,0.0694447089193849
38,18,2.8421709430404e-14
38,33,0.0615344201074936
38,25,0.0657499731550655
38,44,0.0816359804674569
38,81,0.12106912994123599
38,60,0.0906643635499119
38,71,0.149762579199508
38,92,0.131145929605686
38,46,0.165934691817447
38,42,0.131856459140226
38,2,0.15390907469505
38,74,0.11967105683808
38,43,0.207236268324341
38,8,0.0867482330949762
38,17,0.23880772782369397
38,91,0.10219006614118499
38,34,0.0347125193842607
38,11,0.19132700016612303
38,65,0.266656587737105
38,93,0.10410609119930601
38,66,0.034156101601427
38,10,0.0556346259536932
38,61,0.0642386021170262
38,16,0.271688908370893
38,51,0.0610860917228345
38,105,0.017845275398679
38,87,0.223862468671687
38,109,0.0445372900497819
38,73,0.0836632261682341
38,78,0.017845275398679
38,23,0.29042434517786
49,14,0.0380911512686171
49,49,0.0
49,96,0.0463866425274668
49,84,0.153701135246634
49,111,0.0280617401094136
49,15,0.0988826041046601
49,110,0.0795492695428707
49,35,0.0194000000000045
49,76,0.12037485991684402
49,48,0.0220071806688262
49,38,0.10212106748786699
49,99,0.0194000000000045
49,97,0.17987317329675398
49,9,0.0365994660781414
49,52,0.0704047385688719
49,40,0.0294368785686814
49,70,0.31218909590239696
49,68,0.11448812503161
49,30,0.263009051864758
49,37,0.309134243006265
49,112,0.407231926689827
49,82,0.0712377352241579
49,6,0.22585360835357
49,98,0.272755820439672
49,95,0.0586040511393978
49,39,0.0422582082953159
49,56,0.0578176513532335
49,47,0.15972597021382
49,29,0.10971277967888199
49,108,0.11810159958675802
49,69,0.18862022732704603
49,64,0.0
49,58,0.36663999160352706
49,27,0.10663596215585601
49,41,0.14065360412351302
49,85,0.0959759314490911
49,86,0.145748389029881
49,3,0.0304905409670168
49,13,0.0956646699368548
49,50,0.0877298285466447
49,31,0.0688554888226084
49,54,0.13377128442892502
49,94,0.123181909890121
49,12,0.11983260252813001
49,1,0.23880807718233898
49,79,0.0363011928449598
49,106,0.0980901620232031
49,67,0.10678113640990801
49,21,0.0859636994309691
49,101,0.28612351590574203
49,77,0.257598962329515
49,4,0.329546481459454
49,7,0.0145615698612909
49,53,0.0
49,0,0.24281701037853898
49,72,0.106498457534197
49,107,0.286609860512547
49,57,0.131634342953076
49,26,0.0640903768899163
49,89,0.225460768314433
49,83,0.0862423471761902
49,102,0.0393122601996842
49,90,0.106584449196734
49,28,0.106858915077378
49,75,0.21272635924166602
49,59,0.28811023383608003
49,100,0.11929500022078
49,45,0.11114888134819301
49,32,0.00430105134858714
49,88,0.0719700260008052
49,36,0.159767311627028
49,104,0.260530437637147
49,19,0.0463432234477136
49,20,0.160977859539552
49,55,0.0
49,24,0.328302424344942
49,63,0.28362257904587107
49,62,0.166621449917033
49,103,0.11437893031482901
49,22,0.154488308026868
49,80,0.241492018112599
49,5,0.19228577186924103
49,18,0.07493511068197299
49,33,0.188543173529422
49,25,0.185703286143107
49,44,0.137981501636982
49,81,0.0
49,60,0.0
49,71,0.0100784571554282
49,92,0.0993097040911209
49,46,0.293182458207616
49,42,0.22159041379286398
49,2,0.276428374128907
49,74,0.14450299999995803
49,43,0.317517874979604
49,8,0.0775780046431982
49,17,0.36587239301465707
49,91,1.64254825021526e-06
49,34,0.0522374061850951
49,11,0.318270063374942
49,65,0.133840057201032
49,93,0.0
49,66,0.0641633353868725
49,10,0.0576963018010274
49,61,0.137224054859146
49,16,0.388064825600129
49,51,0.148094683334385
49,105,0.0804025278823697
49,87,0.344121693329646
49,109,0.126535438640525
49,73,0.019351554287941
49,78,0.0920196501830768
49,23,0.17849864484692898
67,14,0.0786343958450955
67,49,0.10678113640990801
67,96,0.09068754382453999
67,84,0.169262726467601
67,111,0.123825751024405
67,15,0.0568954343275351
67,110,0.00356225520127334
67,35,0.135240996094667
67,76,0.18487426101176702
67,48,0.0868136692973259
67,38,0.0948190038023775
67,99,0.14837756240262398
67,97,0.18430327915637804
67,9,0.12039446672001801
67,52,0.0984590676773553
67,40,0.0693000260384852
67,70,0.23494209983018105
67,68,0.15857488454926902
67,30,0.19271803347070002
67,37,0.272192204021161
67,112,0.36860832161072604
67,82,0.022041898937481003
67,6,0.12037013659914501
67,98,0.190650031669832
67,95,0.0852017230336653
67,39,0.0368583016802101
67,56,0.12020060654119599
67,47,0.132796312096711
67,29,0.11212741740462599
67,108,0.14878011265855598
67,69,0.20938207114284899
67,64,0.13831988221720498
67,58,0.340913732257721
67,27,0.12101511341882801
67,41,0.165621842892024
67,85,0.0396687459470481
67,86,0.286705359623786
67,3,0.0314474482904522
67,13,0.0
67,50,0.0373278743164509
67,31,0.0036638747781465295
67,54,0.0
67,94,0.0124197366637294
67,12,0.0536372614966576
67,1,0.216745725941762
67,79,0.176462857384499
67,106,0.0
67,67,0.0
67,21,0.0803502423187581
67,101,0.17598606977976003
67,77,0.219176317429479
67,4,0.255909762073647
67,7,0.0688921971902843
67,53,0.135178198468458
67,0,0.18975697300716898
67,72,0.00353632241300532
67,107,0.160647757072819
67,57,0.0900260790224888
67,26,0.0495909407246655
67,89,0.0924416845627704
67,83,0.00440113621692096
67,102,0.10960022449731599
67,90,0.0
67,28,0.014785329298978
67,75,0.14371282174172598
67,59,0.244981783330818
67,100,0.0
67,45,0.13527047770813902
67,32,0.0940481770999428
67,88,0.0141014558770273
67,36,0.0993185176725753
67,104,0.13327849586360802
67,19,0.0566544085570336
67,20,0.22608852709387198
67,55,0.109918492642314
67,24,0.22615530319742702
67,63,0.268312797245103
67,62,0.0939789163643397
67,103,0.191493948603297
67,22,0.197318537935048
67,80,0.10066387843028302
67,5,0.12847872297768304
67,18,0.0843155822189623
67,33,0.153095039678245
67,25,0.109285007516837
67,44,0.19497126094814002
67,81,0.141401630204792
67,60,0.0926136319113541
67,71,0.139457499917499
67,92,0.0193429522567145
67,46,0.22786170119779697
67,42,0.24610317875893697
67,2,0.18720176117120602
67,74,0.22671951047796599
67,43,0.310179436899602
67,8,0.16375083451170402
67,17,0.306419682652037
67,91,0.0710926705708864
67,34,0.0739896237722607
67,11,0.263705487058512
67,65,0.26373814146664804
67,93,0.127421065859096
67,66,0.11196846702487198
67,10,0.033956115281176
67,61,0.179806538303897
67,16,0.364879330414586
67,51,0.17841922545680605
67,105,0.0722263373358406
67,87,0.31508169430315197
67,109,0.161848712251569
67,73,0.119001848795487
67,78,0.0651865078368785
67,23,0.317815408768411
99,14,0.0657169945254759
99,49,0.0194000000000045
99,96,0.0591942423023359
99,84,0.14244565572200502
99,111,0.0145470727093078
99,15,0.12370634413026299
99,110,0.12259997230307901
99,35,0.0
99,76,0.0912142521412699
99,48,0.0509347446461536
99,38,0.112230344983262
99,99,0.0
99,97,0.168549834666763
99,9,0.0108954313885786
99,52,0.0768878625589296
99,40,0.0591460990169186
99,70,0.31965437270963104
99,68,0.0984641328300437
99,30,0.27061081897190004
99,37,0.30266268718181105
99,112,0.397864583718825
99,82,0.11558071693444699
99,6,0.24546825110642298
99,98,0.282171676273913
99,95,0.076516559126788
99,39,0.0948816201845486
99,56,0.0506953267318177
99,47,0.157840697698225
99,29,0.11208417747936301
99,108,0.103646552517646
99,69,0.168197277243797
99,64,0.0194000000000045
99,58,0.354065612641427
99,27,0.104035151380434
99,41,0.128029680168738
99,85,0.14694285356123
99,86,0.12133263350737
99,3,0.0795177408715679
99,13,0.141012081101679
99,50,0.11649599999856301
99,31,0.107958379729221
99,54,0.17768772674645897
99,94,0.153142723913245
99,12,0.1453835438633
99,1,0.22955374567139303
99,79,0.0228425828692391
99,106,0.14278581728103198
99,67,0.14837756240262398
99,21,0.10251775869066199
99,101,0.305310341161583
99,77,0.25417620216309
99,4,0.335011967833579
99,7,0.0477824486705042
99,53,0.0307011323759416
99,0,0.244937123238945
99,72,0.153696787918921
99,107,0.311421644621418
99,57,0.14424472971138097
99,26,0.0927827378443288
99,89,0.24768057755523898
99,83,0.11824476824225
99,102,0.0437744499564599
99,90,0.15251026069277598
99,28,0.136932859553624
99,75,0.223863288918356
99,59,0.284853097855985
99,100,0.15473589184611802
99,45,0.10324613620836601
99,32,0.0331553377752655
99,88,0.11990423099186699
99,36,0.17204391284571802
99,104,0.28832177367287104
99,19,0.07726487349301599
99,20,0.12618844334127
99,55,0.0145999999997102
99,24,0.343264247237433
99,63,0.269236760941693
99,62,0.18467078683651503
99,103,0.0809633899512183
99,22,0.130973426684306
99,80,0.272730403213003
99,5,0.203964422126276
99,18,0.0886472079270212
99,33,0.19115349570898302
99,25,0.19953334281750304
99,44,0.108446614969228
99,81,0.0086136649716771
99,60,0.0351411439764903
99,71,0.0466374508501005
99,92,0.148360884388682
99,46,0.297350560032335
99,42,0.19785652504973003
99,2,0.288613519083677
99,74,0.10756964124505698
99,43,0.300459488658976
99,8,0.0461290731406343
99,17,0.36499187850267
99,91,0.0526149195784044
99,34,0.0773796388170998
99,11,0.31750145657451095
99,65,0.136386876950734
99,93,0.0
99,66,0.0652440845017268
99,10,0.09249947245147999
99,61,0.11735830711327198
99,16,0.37345299270068294
99,51,0.131659600737102
99,105,0.102070417575044
99,87,0.33345963116218896
99,109,0.10866071319623599
99,73,0.0145470727093078
99,78,0.116541396594615
99,23,0.156403197317082
4,14,0.273642134476489
4,49,0.329546481459454
4,96,0.261668285705077
4,84,0.17854214754858702
4,111,0.306255817904541
4,15,0.191053765725913
4,110,0.27946530687786897
4,35,0.32219832060401
4,76,0.260013194371837
4,48,0.278289769089225
4,38,0.202688920477508
4,99,0.335011967833579
4,97,0.12629663977969502
4,9,0.289645650203038
4,52,0.225279668217108
4,40,0.28487760736829804
4,70,0.0
4,68,0.23148442733538002
4,30,0.0209363416336503
4,37,0.0363667649219732
4,112,0.0785393146964749
4,82,0.293976019396543
4,6,0.0599645212185582
4,98,0.0209363416336503
4,95,0.251328282783748
4,39,0.31735671790743797
4,56,0.24940215704339602
4,47,0.125467159944888
4,29,0.193530523533935
4,108,0.21700157008655702
4,69,0.12601782845143
4,64,0.353470534899229
4,58,0.0628604175774353
4,27,0.21727052674002598
4,41,0.201179785149724
4,85,0.329978116558177
4,86,0.4696039480702329
4,3,0.292073319902571
4,13,0.281461548614421
4,50,0.225056755758317
4,31,0.266997274039144
4,54,0.267234716391207
4,94,0.17863511813931898
4,12,0.165954513227769
4,1,0.0705983135837838
4,79,0.379374287458798
4,106,0.26331375191666195
4,67,0.255909762073647
4,21,0.215867959867355
4,101,0.0692712302633215
4,77,0.0706088610553107
4,4,0.0
4,7,0.297252707639222
4,53,0.35962676827916495
4,0,0.036096556232789
4,72,0.288779604121524
4,107,0.0600073266609949
4,57,0.158422476465846
4,26,0.24038165181068
4,89,0.0812029574469667
4,83,0.247108562234018
4,102,0.271531509336839
4,90,0.28331508987072995
4,28,0.21849392783211202
4,75,0.0672168729407766
4,59,0.036373261899955
4,100,0.21928172636832996
4,45,0.210731484662481
4,32,0.291009543107302
4,88,0.30272158617480105
4,36,0.116161797962029
4,104,0.13169869245465501
4,19,0.26706133838491103
4,20,0.247839397920722
4,55,0.315057665198526
4,24,0.0
4,63,0.07065862219971401
4,62,0.142397813609556
4,103,0.276544331419591
4,22,0.206154776611256
4,80,0.147377123177237
4,5,0.10326523520453398
4,18,0.21608722150386603
4,33,0.0854105134795176
4,25,0.0865953635764859
4,44,0.234128898010811
4,81,0.347850725228376
4,60,0.317337834522585
4,71,0.377000796583493
4,92,0.310335975330491
4,46,0.0
4,42,0.127703783184177
4,2,0.0199398682541259
4,74,0.2849811844348
4,43,0.0779779854889043
4,8,0.28378951554163395
4,17,0.0
4,91,0.321264456203454
4,34,0.258791550758615
4,11,0.0
4,65,0.49307320983963504
4,93,0.33080384133518
4,66,0.24465492868301197
4,10,0.25867922364237805
4,61,0.220504026466497
4,16,0.0778576133270658
4,51,0.205335365373614
4,105,0.23234002781964802
4,87,0.0403058767178549
4,109,0.215111983859682
4,73,0.310484095567519
4,78,0.22671585633192604
4,23,0.505151900286901
53,14,0.0690629105084545
53,49,0.0
53,96,0.0761852794698798
53,84,0.17862629938010302
53,111,0.0419496126561204
53,15,0.12984607445039
53,110,0.10811704912712701
53,35,0.0307011323759416
53,76,0.13726096399547302
53,48,0.0523018279024973
53,38,0.132000362240914
53,99,0.0307011323759416
53,97,0.205024081718951
53,9,0.0492774898406853
53,52,0.098789806244712
53,40,0.0593436288485316
53,70,0.34253548169346004
53,68,0.136938716389902
53,30,0.29329928874695005
53,37,0.33646562680273695
53,112,0.433843500290299
53,82,0.0991969314561114
53,6,0.256759802568685
53,98,0.303289930924807
53,95,0.0890683479854926
53,39,0.0639772113017237
53,56,0.08138390389358299
53,47,0.187648262245037
53,29,0.13810471400985097
53,108,0.141267340995245
53,69,0.210323792034588
53,64,0.0
53,58,0.39206173629638
53,27,0.13363778369831097
53,41,0.16490918484980702
53,85,0.11965506786002099
53,86,0.113278018455953
53,3,0.0569326724660169
53,13,0.12348416030357198
53,50,0.11775553328684
53,31,0.0978928300339268
53,54,0.16154517062092802
53,94,0.15229483940168098
53,12,0.15067477039465
53,1,0.26502947561414497
53,79,0.0117672449956436
53,106,0.126048380622635
53,67,0.135178198468458
53,21,0.11655248785302899
53,101,0.317116762967318
53,77,0.285649650873188
53,4,0.35962676827916495
53,7,0.0436408140407029
53,53,0.0
53,0,0.272116287171297
53,72,0.13340338762291
53,107,0.316890290286091
53,57,0.162343681279892
53,26,0.0945720033243347
53,89,0.256352037042077
53,83,0.115400161263654
53,102,0.0644772270261085
53,90,0.134061996041821
53,28,0.136080452044183
53,75,0.243344925011681
53,59,0.31628587152097304
53,100,0.148335814031401
53,45,0.136578630948844
53,32,0.0351015982680398
53,88,0.0989725485829139
53,36,0.19044384440908702
53,104,0.29060632089482696
53,19,0.0755382525932975
53,20,0.173800318845748
53,55,0.0184016956011651
53,24,0.359285941900489
53,63,0.308147718737984
53,62,0.19761783798337698
53,103,0.12781516207786
53,22,0.174118088950951
53,80,0.27061397601589704
53,5,0.22291400033219103
53,18,0.104955491603911
53,33,0.21772810819307
53,25,0.21651021382165397
53,44,0.15417610487350303
53,81,0.009823637533276341
53,60,0.0290406390740163
53,71,0.0
53,92,0.124942905754595
53,46,0.32299147638801695
53,42,0.24162360087494797
53,2,0.307231587582053
53,74,0.15281657885175598
53,43,0.3410369041971
53,8,0.0914800990217294
53,17,0.394784533312636
53,91,0.0290420503601843
53,34,0.0832461074637164
53,11,0.347126627707156
53,65,0.0973740809575825
53,93,0.0113000582644262
53,66,0.0907457592006187
53,10,0.0867979234864828
53,61,0.15840574686831302
53,16,0.412742177508865
53,51,0.170929770493045
53,105,0.11135927598882
53,87,0.37018453160924897
53,109,0.148622285142161
53,73,0.033952929196167
53,78,0.123013444893938
53,23,0.143692787452715
94,14,0.0755980635324849
94,49,0.123181909890121
94,96,0.0755980635324849
94,84,0.115705319231064
94,111,0.119910038051921
94,15,0.00769899912358341
94,110,0.0278359982932652
94,35,0.138545077100468
94,76,0.143360956259613
94,48,0.0873256424670249
94,38,0.0422579052544274
94,99,0.153142723913245
94,97,0.12421052052828399
94,9,0.10965861035814699
94,52,0.0672599435688902
94,40,0.0754412964486181
94,70,0.158269147984845
94,68,0.11194077364768801
94,30,0.113644552613353
94,37,0.192921908446626
94,112,0.288715047242983
94,82,0.0480762166248846
94,6,0.05431016866344
94,98,0.11590313817931801
94,95,0.0597659368194748
94,39,0.0694778814295365
94,56,0.0938821474818787
94,47,0.0645477002222017
94,29,0.0583273769284153
94,108,0.0994871208142437
94,69,0.149200427139849
94,64,0.152309450226886
94,58,0.26216972947301603
94,27,0.0722102084537607
94,41,0.11387239766038099
94,85,0.0792329086299927
94,86,0.29613104690864506
94,3,0.0502606685684603
94,13,0.0304180275657766
94,50,0.011397959327958
94,31,0.0193087959487391
94,54,0.038806450520434
94,94,0.0
94,12,0.0
94,1,0.13962496645511802
94,79,0.18919780770168104
94,106,0.0116394931588447
94,67,0.0124197366637294
94,21,0.033997073417865
94,101,0.115574237829006
94,77,0.14020255031663198
94,4,0.17863511813931898
94,7,0.0771882452829574
94,53,0.15229483940168098
94,0,0.11029472719345199
94,72,0.0491322705051995
94,107,0.112083525982557
94,57,0.034599338716278
94,26,0.0366648907701053
94,89,0.0538122158617943
94,83,0.0
94,102,0.0934276619411634
94,90,0.0328259409765342
94,28,0.0
94,75,0.0637552769830279
94,59,0.165438765658294
94,100,0.0
94,45,0.0843721823644055
94,32,0.102123175525285
94,88,0.0512292540346802
94,36,0.0282506924205949
94,104,0.0867830235980682
94,19,0.0608302030976079
94,20,0.179108682261975
94,55,0.11972478283817402
94,24,0.160033172184876
94,63,0.19241647902605802
94,62,0.0179787416251908
94,103,0.15369298131206602
94,22,0.146521116146636
94,80,0.0713283577609651
94,5,0.0495303768512459
94,18,0.0520482046177799
94,33,0.08088688404450199
94,25,0.029671482563872004
94,44,0.148244316057056
94,81,0.152982905010428
94,60,0.10850679206611
94,71,0.15930711443769
94,92,0.059037327217405
94,46,0.14861841827662198
94,42,0.18767439289298699
94,2,0.11509104113177199
94,74,0.184774660077436
94,43,0.23368091387724202
94,8,0.138847539009103
94,17,0.22720556322071203
94,91,0.0894079494049813
94,34,0.0600974801141761
94,11,0.183831499673774
94,65,0.28570420906588395
94,93,0.13833573806334
94,66,0.0817244884281587
94,10,0.0374776328986582
94,61,0.13084402320264
94,16,0.28504308018201
94,51,0.12673473717927902
94,105,0.0369490622880147
94,87,0.23620531681791498
94,109,0.11051002925033901
94,73,0.11999283228358501
94,78,0.0293989999996853
94,23,0.330997989864412
21,14,0.0298455122586114
21,49,0.0859636994309691
21,96,0.0259247339037793
21,84,0.0703178935449245
21,111,0.0695560465371537
21,15,8.759769177443459e-10
21,110,0.0764701785751262
21,35,0.0879894369216369
21,76,0.0821686626694897
21,48,0.0373104650863541
21,38,0.0
21,99,0.10251775869066199
21,97,0.09070300000014699
21,9,0.0584142437293715
21,52,0.0133476969549417
21,40,0.0426423264489965
21,70,0.198462772507404
21,68,0.0529419493405484
21,30,0.149268888418174
21,37,0.20251298544473498
21,112,0.301782043131168
21,82,0.0766501511489195
21,6,0.119294095359682
21,98,0.15920859355119002
21,95,0.0077620873479287
21,39,0.0966223453088916
21,56,0.0380466940312785
21,47,0.0556880618737663
21,29,0.0173759999999987
21,108,0.0433896600700764
21,69,0.111066692982322
21,64,0.11161444180633999
21,58,0.265783740484115
21,27,0.017399999999995
21,41,0.0625669768488876
21,85,0.12863385169382402
21,86,0.24572927306043
21,3,0.0563199275565209
21,13,0.0910022879052765
21,50,0.0168650006521455
21,31,0.0517394989366138
21,54,0.10645166980823301
21,94,0.033997073417865
21,12,0.0204782616690763
21,1,0.13803914058274697
21,79,0.142706518640388
21,106,0.0733081114473194
21,67,0.0803502423187581
21,21,0.0
21,101,0.179169400091803
21,77,0.149354404849113
21,4,0.215867959867355
21,7,0.0582314417473194
21,53,0.11655248785302899
21,0,0.130704814111027
21,72,0.11344009965615302
21,107,0.18588514390393
21,57,0.0200711235606512
21,26,0.00589914309319152
21,89,0.12313926450146401
21,83,0.0416896125896602
21,102,0.0393479527932324
21,90,0.0941852876196227
21,28,0.0247632792657072
21,75,0.0994137205058604
21,59,0.178941644174187
21,100,0.0674704642904525
21,45,0.0323094618242529
21,32,0.0518674599814029
21,88,0.09880320040361999
21,36,0.0469554768365626
21,104,0.165371763769768
21,19,0.0274499729141371
21,20,0.120848382605989
21,55,0.0735346041661315
21,24,0.21743621567699398
21,63,0.18708243725687898
21,62,0.0589697921390201
21,103,0.09211622663703001
21,22,0.0921337193105227
21,80,0.150707207205702
21,5,0.0790480675151563
21,18,0.0
21,33,0.0776105302968275
21,25,0.0735679603963387
21,44,0.0896586114209369
21,81,0.107768182780138
21,60,0.0735238696812529
21,71,0.133210523570822
21,92,0.113322477735711
21,46,0.17981462696765
21,42,0.148650104675508
21,2,0.163791710157897
21,74,0.1239391738965
21,43,0.225248707987392
21,8,0.0803242577441264
21,17,0.254095242476657
21,91,0.0829308640551372
21,34,0.0155795186381801
21,11,0.20683506690001202
21,65,0.252793183864998
21,93,0.0911928879891626
21,66,0.0270419960626738
21,10,0.0367609738989413
21,61,0.0740421109976408
21,16,0.289489618336722
21,51,0.0747124889225061
21,105,0.0
21,87,0.241379243699117
21,109,0.0572189645223837
21,73,0.0710606783662992
21,78,0.0
21,23,0.28121093233196803
101,14,0.231493799849654
101,49,0.28612351590574203
101,96,0.22848529968421802
101,84,0.179858644919337
101,111,0.27281235570319695
101,15,0.15805656371386903
101,110,0.20503980715047798
101,35,0.290976759250649
101,76,0.254122708832563
101,48,0.240808492989115
101,38,0.17244961646896897
101,99,0.305310341161583
101,97,0.14332907177396398
101,9,0.259931667194189
101,52,0.20450249890882197
101,40,0.237346058521837
101,70,0.0404860003087643
101,68,0.220229308500909
101,30,0.0458257526067527
101,37,0.124617118474664
101,112,0.20509613270351604
101,82,0.226867917247262
101,6,0.00504204611238769
101,98,0.0282764518257818
101,95,0.211165326336946
101,39,0.248206900889132
101,56,0.23093719186328102
101,47,0.129214673333218
101,29,0.168030493352558
101,108,0.20498999999746603
101,69,0.15380032367205101
101,64,0.31377814639310997
101,58,0.188777831423593
101,27,0.19397795117355604
101,41,0.194315726265112
101,85,0.242535007607306
101,86,0.44791223114025897
101,3,0.228458005060126
101,13,0.203616382730744
101,50,0.17036473087008897
101,31,0.19692386477093696
101,54,0.175198239159694
101,94,0.115574237829006
101,12,0.117926092582751
101,1,0.120469667737494
101,79,0.34618831691648105
101,106,0.189045694784004
101,67,0.17598606977976003
101,21,0.179169400091803
101,101,0.0
101,77,0.105301760730044
101,4,0.0692712302633215
101,7,0.24501185949835896
101,53,0.317116762967318
101,0,0.0602643891941548
101,72,0.200871663040184
101,107,0.0
101,57,0.12747990379893598
101,26,0.19284673667760602
101,89,0.0
101,83,0.178326803777301
101,102,0.24043101317985602
101,90,0.201124047822354
101,28,0.160157397592091
101,75,0.0561975191349645
101,59,0.108270381993211
101,100,0.13750357411042402
101,45,0.194494284730986
101,32,0.25531178448222497
101,88,0.22774641995019498
101,36,0.101433450970269
101,104,0.0190251460177966
101,19,0.21934708027219899
101,20,0.25590304789076
101,55,0.27655108140142604
101,24,0.0221920020951339
101,63,0.147771469133305
101,62,0.096102331859241
101,103,0.26931648311572304
101,22,0.21286885500979102
101,80,0.0358110729802767
101,5,0.0851965333998436
101,18,0.18806681323719301
101,33,0.0883401402411028
101,25,0.0560949012565756
101,44,0.233860418967583
101,81,0.310896840051286
101,60,0.272019981294473
101,71,0.330180652025567
101,92,0.22755547782763197
101,46,0.0520617038232718
101,42,0.18447894114461702
101,2,0.0
101,74,0.285343534879602
101,43,0.178452296202276
101,8,0.274637152649123
101,17,0.12330794161371801
101,91,0.26471323624556303
101,34,0.21557409578150102
101,11,0.0907535564978034
101,65,0.4544628577887221
101,93,0.294568994217113
101,66,0.22328524868608804
101,10,0.201995540654344
101,61,0.218176538124232
101,16,0.203726466628467
101,51,0.20258555172825501
101,105,0.189509007298395
101,87,0.163317217209269
101,109,0.205602269225614
101,73,0.27455011386690403
101,78,0.18249745456933397
101,23,0.483816155744567
86,14,0.208734516263685
86,49,0.145748389029881
86,96,0.20233093301322302
86,84,0.265337262835933
86,111,0.15753544658656302
86,15,0.266724230159316
86,110,0.25943592659663
86,35,0.142986541235826
86,76,0.19629694408134502
86,48,0.19400060958557003
86,38,0.254494930279212
86,99,0.12133263350737
86,97,0.290860352869534
86,9,0.151425975564653
86,52,0.21956323717712198
86,40,0.20227873052399603
86,70,0.45612868900690207
86,68,0.22211527897208103
86,30,0.407991055982765
86,37,0.424843804216864
86,112,0.512555149560839
86,82,0.251274442241256
